ngram,hawk_score,dove_score,polarity
growth_business_capital_spending_also_expect_moderate_year_progress_pace_well_experienced_recent_year,0.0,0.0,0.0
meeting_adjourn_1_05_p_donald_l_kohn_secretary,0.0,0.0,0.0
meeting_adjourn_12_40_p_donald_l_kohn_secretary,0.0,0.0,0.0
evidence_strength_consumer_sector_support_upbeat_anecdotal_report_retail_sale_holiday_season_recently,0.0,0.0,0.0
also_noted_consumer_debt_burden_large_manageable_burden_would_lessen_many_consumer_refinance_home_mortgage_low_mortgage_rate_prevail,0.0,0.0,0.0
consumer_sentiment_close_historically_high_level_accord_recent_survey_evidently_reflect_strong_uptrend_employment_income_extent_large_cumulative_increase_stock_market_wealth_course_recent_year,0.0,0.0,0.0
underlying_price_inflation_remain_subdue,0.0,0.0,0.0
view_evidence_currently_available_committee_believe_prospective_development_equally_likely_warrant_increase_decrease_federal_fund_rate_operate_objective_intermeeting_period,0.0,0.0,0.0
action_might_see_suggest_committee_great_degree_confidence_relationship_money_growth_broad_measure_economic_performance_warrant_current_understanding_relationship_committee_place_great_emphasis_broad_monetary_aggregate_gauge_thrust_monetary_policy,0.0,0.0,0.0
conclusion_discussion_committee_vote_authorize_direct_federal_reserve_bank_new_york_instructed_otherwise_execute_transaction_system_account_accordance_follow_domestic_policy_directive_information_review_meeting_suggests_continue_vigorous_expansion_economic_activity,0.0,0.0,0.0
even_member_anticipate_least_moderation_growth_consumption_extend_period_sizable_accumulation_consumer_durable_good,0.0,0.0,0.0
though_prospectively_moderate_growth_job_incomes_supportive_credit_condition_upbeat_consumer_sentiment_suggest_consumer_expenditure_likely_well_maintain_come_quarter,0.0,0.0,0.0
member_express_reservation_however_extent_weaken_inventory_accumulation_light_relatively_favorable_economic_condition_believe_likely_persist_year_ahead,0.0,0.0,0.0
even_absence_unanticipated_weakness_consumer_expenditure_variety_favorable_factor_seem_likely_sustain_relatively_robust_spending_business_structure_equipment_year_ahead,0.0,0.0,0.0
affordability_new_home_expect_remain_unusually_attractive_member_anticipate_housing_activity_would_sustain_high_level,0.0,0.0,0.0
member_note_deep_regret_recent_death_frank_e_morris_former_president_federal_reserve_bank_boston_member_committee_course_20_year_retirement_end_1988,0.0,0.0,0.0
bitcoin_ether_rise,0.0,0.0,0.0
available_indicator_point_sizable_gain_business_fix_investment,0.0,0.0,0.0
accordingly_follow_longer_run_policy_statement_1995_approve_inclusion_domestic_policy_directive_federal_open_market_committee_seek_monetary_financial_condition_foster_price_stability_promote_sustainable_growth_output,0.0,0.0,0.0
conclusion_discussion_committee_vote_approve_without_change_tentative_range_1996_establish_july_last_year,0.0,0.0,0.0
maintain_reciprocal_currency_swap_arrangement_select_foreign_central_bank_bank_international_settlement,0.0,0.0,0.0
vote_action_messrs_greenspan_geithner_bernanke_m_bies_messrs_ferguson_gramlich_hoenig_kohn_m_minehan_mr_olson_m_pianalto_mr_poole,0.0,0.0,0.0
also_understood_selection_need_satisfactory_federal_reserve_bank_new_york,0.0,0.0,0.0
notation_vote_complete_march_15_2001_federal_open_market_committee_vote_unanimously_select_dino_ko_manager_domestic_foreign_operation_system_open_market_account_serve_capacity_first_regularly_schedule_meeting_december_31_2001_subject_understand_event_discontinuance_official_connection_federal_reserve_bank_new_york_would_cease_official_connection_federal_open_market_committee,0.0,0.0,0.0
long_run_objective_committee_immediate_future_seek_condition_reserve_market_consistent_reduce_federal_fund_rate_average_around_5_1_2_percent,0.0,0.0,0.0
agree_next_meeting_committee_would_hold_tuesday_march_21_2000,0.0,0.0,0.0
year_july_m2_estimate_increased_rate_somewhat_committee_annual_range_m3_rate_approximate_upper_end_range,0.0,0.0,0.0
regard_available_indicator_suggest_productivity_gain_essentially_match_increase_labor_cost_nonfinancial_corporation_past_year,0.0,0.0,0.0
contribute_importantly_success_cost_save_effort_continue_rapid_growth_increasingly_efficient_business_capital,0.0,0.0,0.0
temporary_factor_decline_oil_price_play_role_depress_inflation_persistence_low_inflation_condition_likely_also_result_lasting_change_economic_relationship,0.0,0.0,0.0
range_growth_total_domestic_non_financial_debt_set_3_7_percent_year,0.0,0.0,0.0
furtherance_objective_committee_meeting_february_establish_range_growth_m2_m3_1_5_percent_2_6_percent_respectively_measure_fourth_quarter_1997_fourth_quarter_1998,0.0,0.0,0.0
balance_modest_slippage_current_level_home_construction_activity_seem_likely_year_ahead,0.0,0.0,0.0
factor_expect_help_sustain_housing_sector_come_month_member_note_housing_construction_high_time_cite_anecdotal_evidence_soften_activity_part_country,0.0,0.0,0.0
residential_construction_activity_remain_relatively_robust_recent_month_expect_well_maintain_come_quarter,0.0,0.0,0.0
behavior_monetary_aggregate_continue_evaluate_light_progress_toward_price_level_stability_movement_velocity_develop_ments_economy_financial_market,0.0,0.0,0.0
committee_unanimously_prefer_retain_3_7_percent_range_total_domestic_nonfinancial_debt_1996,0.0,0.0,0.0
foreign_exchange_market_trade_weight_value_dollar_term_g_10_currency_decline_somewhat_balance_intermeeting_period,0.0,0.0,0.0
absent_voting_messrs_kelley_meyer,0.0,0.0,0.0
meet_december_19_2000_committee_adopt_directive_continue_call_maintaining_condition_reserve_market_consistent_unchanged_federal_fund_rate_6_1_2_percent,0.0,0.0,0.0
c_sell_u_government_security_obligation_direct_obligation_fully_guarantee_principal_interest_agency_united_state_dealer_system_open_market_account_agreement_resale_dealer_security_obligation_65_business_day_less_rate_unless_otherwise_expressly_authorize_committee_shall_determine_competitive_bidding_apply_reasonable_limitation_volume_agreement_individual_dealer,0.0,0.0,0.0
agree_next_meeting_committee_would_hold_tuesday_september_30_1997,0.0,0.0,0.0
consequence_committee_would_become_less_willing_change_symmetry_directive_policy_immediate_release_might_therefore_adverse_repercussion_committee_decision_making,0.0,0.0,0.0
however_member_concerned_announcement_often_would_provoke_market_reaction,0.0,0.0,0.0
available_indicator_point_considerable_pickup_business_capital_spending_lull_third_quarter,0.0,0.0,0.0
total_retail_sale_rise_sharply_october_november_housing_start_strong_well,0.0,0.0,0.0
nominal_deficit_u_trade_good_service_narrow_slightly_october_third_quarter_average,0.0,0.0,0.0
member_also_accept_proposal_remove_bias_toward_ease_adopt_previous_meeting,0.0,0.0,0.0
committee_take_action_meeting_agree_review_issue_would_appropriate,0.0,0.0,0.0
release_information_fomc_meeting_meet_committee_review_current_practice_relate_policy_announcement_meet_minute_directive_wording,0.0,0.0,0.0
consequently_continue_rapid_growth_money_supply_create_risk_inflation_accelerate_economic_imbalance_become_protracted,0.0,0.0,0.0
export_u_manufacture_industry_decline_due_soft_foreign_market_import_competition,0.0,0.0,0.0
problem_asia_provide_channel_economic_imbalance_develop,0.0,0.0,0.0
robust_growth_second_quarter_m2_decelerate_somewhat_m3_unchanged_july,0.0,0.0,0.0
conclusion_committee_discussion_one_member_accept_directive_call_maintaining_condition_reserve_market_consistent_unchanged_federal_fund_rate_5_1_2_percent_contain_bias_toward_possible_firm_reserve_condition_higher_federal_fund_rate,0.0,0.0,0.0
banker_tell_consumer_business_believe_credit_cheap_plentiful,0.0,0.0,0.0
furthermore_expectation_market_value_income_produce_investment_would_continuously_rise_relative_underlie_earn_streams_consistent_stable_purchase_power_money,0.0,0.0,0.0
business_inventory_appear_increase_rapidly_first_quarter,0.0,0.0,0.0
retail_sale_grow_appreciably_april_consumer_spending_whole_strong_year,0.0,0.0,0.0
however_factory_output_change_little_balance_recent_month,0.0,0.0,0.0
nonfarm_payroll_employment_register_another_substantial_increase_april_slight_decline_march_civilian_unemployment_rate_fell_4_3_percent_april,0.0,0.0,0.0
new_rule_take_effect_december_17_1997,0.0,0.0,0.0
purpose_revision_bring_rule_conformity_electronic_freedom_information_act_1996_efoia_amend_freedom_information_act_foia,0.0,0.0,0.0
final_rule_take_account_comment_receive_public_committee_propose_revision_rule_publish_earlier_federal_register,0.0,0.0,0.0
rule_regard_availability_information_notation_vote_committee_unanimously_approve_final_form_certain_revision_rule_regard_availability_information,0.0,0.0,0.0
short_term_interest_rate_change_little_since_meet_february_2_3_1999_long_term_rate_rise_somewhat_balance,0.0,0.0,0.0
foreign_exchange_market_trade_weight_value_dollar_rise_somewhat_period_relation_currency_broad_group_important_u_trading_partner_appreciation_bit_large_subset_major_currency,0.0,0.0,0.0
meeting_adjourn_12_35_p_donald_l_kohn_secretary,0.0,0.0,0.0
measure_share_price_equity_market_register_sizable_decline_intermeeting_period,0.0,0.0,0.0
several_stress_statement_constitute_commitment_committee_ease_policy_next_meeting,0.0,0.0,0.0
member_indicate_risk_economy_clearly_tilt_toward_weakness_could_vote_favor_retain_statement_effect_press_statement_release_shortly_today_meeting,0.0,0.0,0.0
agree_next_meeting_committee_would_hold_tuesday_november_6_2001,0.0,0.0,0.0
long_run_objective_committee_immediate_future_seek_condition_reserve_market_consistent_reduce_federal_fund_rate_average_around_5_percent,0.0,0.0,0.0
meeting_adjourn_1_35_p_understand_next_regularly_schedule_meeting_committee_would_hold_tuesday_wednesday_january_30_31_2001,0.0,0.0,0.0
civilian_unemployment_rate_hold_4_1_percent_december_low_year_initial_claim_unemployment_insurance_persist_low_level_late_january,0.0,0.0,0.0
aggregate_price_increase_small_past_two_month_reflect_flatten_energy_price_labor_compensation_rate_rise_slowly_last_year,0.0,0.0,0.0
total_retail_sale_rise_appreciably_two_month,0.0,0.0,0.0
manufacturing_output_record_sizable_gain_october_november,0.0,0.0,0.0
m2_continue_grow_moderate_pace_october_m3_accelerate,0.0,0.0,0.0
short_term_interest_rate_post_small_mixed_change_since_meeting_august_24_1999_long_term_yield_rise_somewhat,0.0,0.0,0.0
key_measure_share_price_equity_market_register_sizable_gain_intermeeting_period,0.0,0.0,0.0
forecast_subject_substantial_risk_direction_imply_realized_significant_boost_gdp_growth_second_half_year,0.0,0.0,0.0
even_appreciable_inventory_accumulation_see_likely_prospect_balance_year,0.0,0.0,0.0
moreover_buildup_relate_century_date_change_concern_seem_likely_regard_anecdotal_report_suggest_business_plan_accumulate_inventory_form_import_question_availability_good_around_year_end,0.0,0.0,0.0
long_run_trend_undoubtedly_remain_direction_decline_inventory_sale_ratios_shortfall_inventory_investment_spring_probably_whole_lower_holding_least_temporarily_intend_level_evidence_part_anecdotal_report_lean_inventory_reduce_sale_area,0.0,0.0,0.0
outlook_inventory_investment_remain_characteristically_uncertain_though_member_comment_reason_anticipate_pickup_investment_follow_shortfall_second_quarter,0.0,0.0,0.0
one_member_agree_tightening_policy_necessary_contain_inflation_give_persistence_low_inflation_accelerate_productivity_view_already_sufficiently_restrictive_monetary_policy_stance,0.0,0.0,0.0
member_comment_action_question_would_reverse_portion_ease_action_implement_fall_1998_undertaken_part_protect_possibility_unsettled_global_market_would_place_even_great_constraint_foreign_domestic_economic_activity_evident,0.0,0.0,0.0
circumstance_small_preemptive_move_time_would_provide_degree_insurance_worsen_inflation_later,0.0,0.0,0.0
current_indication_accelerate_inflation_quite_limited_economy_expand_rapidly_enough_put_add_pressure_labor_market_time_many_member_express_grow_concern_give_current_stance_monetary_policy_persist_strength_domestic_demand_augment_increasing_demand_abroad_would_show_point_even_tight_labor_market_high_inflation_would_impinge_time_economy_ability_realize_full_growth_potential,0.0,0.0,0.0
foreign_exchange_market_trade_weight_value_dollar_depreciate_somewhat_period_relation_currency_broad_group_important_u_trading_partner,0.0,0.0,0.0
housing_start_fluctuate_month_month_little_change_balance_third_quarter,0.0,0.0,0.0
member_comment_however_absence_unanticipated_weakness_economy_tightening_policy_likely_need_relatively_near_future_one_express_view_tighten_action_meeting_seem_desirable_forestall_limit_risk_intensify_inflationary_pressure,0.0,0.0,0.0
absent_voting_m_rivlin_committee_discussion_policy_intermeeting_period_ahead_one_member_support_proposal_slight_tighten_condition_reserve_market_consistent_increase_percentage_point_federal_fund_rate_average_around_5_percent,0.0,0.0,0.0
circumstance_tendency_price_pressure_mount_likely_emerge_gradually_reversible_relatively_limited_policy_adjustment,0.0,0.0,0.0
moreover_likely_view_member_core_inflation_already_modest_would_decelerate,0.0,0.0,0.0
member_stress_absence_evidence_economy_begin_stabilize_commented_indication_economic_weakness_fact_intensify,0.0,0.0,0.0
member_however_favor_50_basis_point_reduction_committee_target_federal_fund_rate,0.0,0.0,0.0
long_run_objective_committee_immediate_future_seek_condition_reserve_market_consistent_reduce_federal_fund_rate_average_around_2_1_2_percent,0.0,0.0,0.0
meeting_adjourn_12_05_p_donald_l_kohn_secretary,0.0,0.0,0.0
agree_next_meeting_committee_would_hold_tuesday_october_3_2000,0.0,0.0,0.0
agree_next_meeting_committee_would_hold_tuesday_august_22_2000,0.0,0.0,0.0
balance_recent_development_augur_significant_change_homebuilding,0.0,0.0,0.0
hand_housing_construction_activity_reportedly_retard_shortage_labor_area_material_well,0.0,0.0,0.0
housing_sector_building_activity_generally_remain_high_level_though_slip_bit_part_country_limit_indication_rise_mortgage_interest_rate_hold_residential_construction,0.0,0.0,0.0
consumer_price_inflation_stay_moderate_past_month_despite_recent_resurgence_energy_price,0.0,0.0,0.0
despite_tight_labor_market_labor_cost_climb_slowly_1998,0.0,0.0,0.0
domestically_industrial_production_nonfarm_payroll_continue_increase_briskly,0.0,0.0,0.0
information_review_meeting_suggested_economic_activity_expand_rapidly_recent_month,0.0,0.0,0.0
meeting_adjourn_1_25_p_donald_l_kohn_secretary,0.0,0.0,0.0
nominal_deficit_u_trade_good_service_widen_july_average_second_quarter,0.0,0.0,0.0
available_indicator_suggest_expansion_business_capital_spending_continue_rapid,0.0,0.0,0.0
federal_open_market_committee_seek_monetary_financial_condition_foster_price_stability_promote_sustainable_growth_output,0.0,0.0,0.0
